CLIENTE;MED QTDE PED;MED R$;REGIÃO;VENDEDOR;CIDADE;BAIRRO;ENDEREÇO;LATITUDE;LONGITUDE;ROTA HOJE;DIA HOJE;ORDEM HOJE;ROTA ORIGINAL;AÇÃO;NOVA ROTA;VISITAR QUANTAS X
76606;3,166666667;98,47894737;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL D OESTE;SANTA RITA;RUA MARECHAL DEODORO;-26,76239;-53,50335;2 - ROTA2;4;3;12;MANTER;12;1 VISITA
76633;2,166666667;1640,044615;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;ITAPIRANGA;CENTRO;RUA DO COMERCIO;-27,18081;-53,72242;1 - ROTA1;4;17;12;MANTER;12;2 VISITAS
76659;2;193,4516667;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL D OESTE;SÃO GOTARDO;RUA SAO CRISTOVAO;-26,73467;-53,50217;2 - ROTA2;4;22;12;MANTER;12;1 VISITA
76678;1;42,775;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;IPORA DO OESTE;CENTRO;AVENIDA GUSTAVO FETTER;-26,99447;-53,53451;1 - ROTA1;2;12;12;MANTER;12;1 VISITA
76722;0,666666667;52,765;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL D OESTE;CENTRO;RUA SANTOS DUMONT;-26,73052;-53,52016;2 - ROTA2;5;13;12;MANTER;12;1 VISITA
76811;1,333333333;59,80875;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL D OESTE;SALETE;10 R RUA SAO PAULO;-26,72915;-53,53201;2 - ROTA2;3;11;12;MANTER;12;1 VISITA
76815;2;204,1508333;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL D OESTE;CENTRO;RUA WILLY BARTH;-26,72556;-53,51261;2 - ROTA2;4;17;12;MANTER;12;1 VISITA
76825;2,5;555,3873333;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;IPORA DO OESTE;CENTRO;RUA DAS FLORES;-26,98957;-53,53339;1 - ROTA1;3;14;12;MANTER;12;2 VISITAS
76881;1;394,005;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO JOÃO DO OESTE;CENTRO;RUA SANTA CRUZ;-27,09695;-53,59376;1 - ROTA1;6;12;12;MANTER;12;1 VISITA
76926;1,5;72,96111111;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;IPORA DO OESTE;CENTRO;AVENIDA GUSTAVO FETTER;-26,97984;-53,5341;1 - ROTA1;3;3;12;MANTER;12;1 VISITA
77032;1,833333333;85,81181818;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;ITAPIRANGA;CENTRO;RUA SAO BONIFACIO;-27,17567;-53,71705;1 - ROTA1;4;21;12;MANTER;12;1 VISITA
77127;1,666666667;86,892;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;BANDEIRANTE;CENTRO;R SAO MIGUEL;-26,75914;-53,63929;2 - ROTA2;6;2;12;MANTER;12;1 VISITA
77325;0,666666667;32,695;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL D OESTE;CENTRO;R WILLY BARTH;-26,72742;-53,51299;2 - ROTA2;4;19;12;MANTER;12;1 VISITA
77544;0,666666667;406,5475;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;IPORA DO OESTE;CENTRO;AVENIDA GUSTAVO FETTER;-26,99295;-53,53395;1 - ROTA1;2;22;12;MANTER;12;2 VISITAS
77578;1,166666667;103,5828571;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SAO MIGUEL DO OESTE;SAO GOTARDO;RUA SAO CRISTOVAO;-26,7342;-53,50022;2 - ROTA2;4;25;12;MANTER;12;1 VISITA
77672;1;60,78833333;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;ITAPIRANGA;CENTRO;RUA DO COMERCIO;-27,17718;-53,71691;1 - ROTA1;4;14;12;MANTER;12;1 VISITA
77702;1;845,1466667;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;SÃO GOTARDO;RUA WILLY BARTH;-26,73685;-53,50278;2 - ROTA2;3;16;12;MANTER;12;2 VISITAS
77715;1,333333333;33,36625;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;CENTRO;RUA ALMIRANTE TAMANDARE;-26,72854;-53,52418;2 - ROTA2;5;21;12;MANTER;12;1 VISITA
77781;1,666666667;296,641;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;BANDEIRANTE;CENTRO;DO COMERCIO;-26,76835;-53,63811;2 - ROTA2;6;4;12;MANTER;12;1 VISITA
77784;1,166666667;259,15;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SAO MIGUEL DO OESTE;CENTRO;15 DE NOVEMBRO;-26,72854;-53,51862;2 - ROTA2;6;10;12;MANTER;12;1 VISITA
77804;1,666666667;118,495;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL D OESTE;SÃO SEBASTIÃO;WILLY BARTH;-26,71758;-53,51663;2 - ROTA2;2;1;12;MANTER;12;1 VISITA
77856;2,333333333;56,08357143;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL D OESTE;SAO SEBASTIAO;RUA PADRE AURELIO CANZI;-26,71204;-53,51507;2 - ROTA2;3;2;12;MANTER;12;1 VISITA
77900;2,333333333;331,8307143;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;CENTRO;RUA ALMIRANTE BARROSO;-26,72715;-53,52069;2 - ROTA2;4;12;12;MANTER;12;1 VISITA
78002;1,333333333;64,96875;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;ITAPIRANGA;CENTRO;RUA DO COMERCIO;-27,17227;-53,71205;1 - ROTA1;5;4;12;MANTER;12;1 VISITA
78063;0,666666667;180,9725;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;ITAPIRANGA;CENTRO;RUA DO COMERCIO;-27,17869;-53,71957;1 - ROTA1;4;19;12;MANTER;12;1 VISITA
78130;0,5;256,1566667;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;AGOSTINI;RUA OIAPOQUE;-26,72407;-53,53825;2 - ROTA2;5;6;12;MANTER;12;1 VISITA
78227;1,166666667;814,4528571;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;JARDIM PEPERI;RUA MARCILIO DIAS;-26,7515;-53,51889;2 - ROTA2;2;3;12;MANTER;12;2 VISITAS
78232;1,5;66,44888889;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;INTERIOR;LOC LINHA EMBOABA;-26,74512;-53,5455;2 - ROTA2;4;14;12;MANTER;12;1 VISITA
78355;1,166666667;116,7642857;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;ITAPIRANGA;CENTRO;RUA DO COMERCIO;-27,17511;-53,71462;1 - ROTA1;5;17;12;MANTER;12;1 VISITA
78396;2;89,86;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;IPORA DO OESTE;CENTRO;AVENIDA GUSTAVO FETTER;-26,98524;-53,53439;1 - ROTA1;2;21;12;MANTER;12;1 VISITA
78452;1;154,36;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;IPORA DO OESTE;CENTRO;AVENIDA GUSTAVO FETTER;-26,98778;-53,53481;1 - ROTA1;2;18;12;MANTER;12;1 VISITA
78500;1,833333333;100,8109091;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;IPORA DO OESTE;CENTRO;AV GUSTAVO FETTER;-26,98231;-53,53459;1 - ROTA1;3;2;12;MANTER;12;1 VISITA
78681;2;71,53166667;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;BANDEIRANTE;CENTRO;RUA AFONSO OLIBONI;-26,76489;-53,64947;2 - ROTA2;6;5;12;MANTER;12;1 VISITA
78719;2,166666667;405,1576923;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;CENTRO;RUA ALMIRANTE TAMANDARE;-26,72798;-53,51377;2 - ROTA2;5;11;12;MANTER;12;2 VISITAS
78802;1,333333333;126,3575;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;SAO JORGE;RUA MARQUES DO HERVAL;-26,73731;-53,51438;2 - ROTA2;5;17;12;MANTER;12;1 VISITA
78919;1,666666667;307,621;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;BANDEIRANTE;CENTRO;RODOVIA SC 492;-26,76079;-53,63705;2 - ROTA2;6;6;12;MANTER;12;1 VISITA
78920;1,666666667;230,049;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;CENTRO;RUA SETE DE SETEMBRO;-26,72892;-53,51841;2 - ROTA2;5;15;12;MANTER;12;1 VISITA
79020;2;1711,523333;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;ITAPIRANGA;CENTRO;RUA DO COMERCIO;-27,17921;-53,7207;1 - ROTA1;4;2;12;MANTER;12;2 VISITAS
79168;1;311,215;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;IPORA DO OESTE;CENTRO;RUA 7 DE SETEMBRO;-26,98777;-53,53387;1 - ROTA1;2;16;12;MANTER;12;1 VISITA
79176;1,666666667;738,312;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;ITAPIRANGA;CENTRO;AVENIDA URUGUAI;-27,1748;-53,71305;1 - ROTA1;4;6;12;MANTER;12;2 VISITAS
79194;1,166666667;61,99142857;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;SAO JORGE;RUA 15 DE NOVEMBRO;-26,74241;-53,51775;2 - ROTA2;4;8;12;MANTER;12;1 VISITA
79272;2;50,9725;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;CENTRO;10A RUA RUA ALMIRANTE TAMANDARE;-26,72756;-53,5137;2 - ROTA2;2;17;12;MANTER;12;1 VISITA
79288;1;27,87333333;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;CENTRO;RUA DUQUE DE CAXIAS;-26,72373;-53,51826;2 - ROTA2;5;7;12;MANTER;12;1 VISITA
79387;1,5;112,8022222;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;CENTRO;RUA SANTOS DUMONT;-26,75265;-53,51801;2 - ROTA2;5;22;12;MANTER;12;1 VISITA
79473;0,666666667;71,7175;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO JOÃO DO OESTE;CENTRO;RUA SANTA CRUZ;-27,09623;-53,59443;1 - ROTA1;6;9;12;MANTER;12;1 VISITA
79504;2,333333333;36,275;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;ITAPIRANGA;CENTRO;AVENIDA BEIRA RIO;-27,16853;-53,70509;1 - ROTA1;4;4;12;MANTER;12;1 VISITA
79719;1;25,995;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;SAO SEBASTIAO;RUA WILLY BARTH;-26,71121;-53,51851;2 - ROTA2;5;24;12;MANTER;12;1 VISITA
79783;1,833333333;153,4690909;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO JOÃO DO OESTE;CENTRO;RUA SANTA CRUZ;-27,09444;-53,59521;1 - ROTA1;6;19;12;MANTER;12;1 VISITA
79791;0,833333333;252,076;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;AGOSTINI;RUA OIAPOQUE;-26,72476;-53,53267;2 - ROTA2;5;23;12;MANTER;12;1 VISITA
79817;2,333333333;187,1492857;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;CENTRO;RUA SANTOS DUMONT;-26,732;-53,52048;2 - ROTA2;3;18;12;MANTER;12;1 VISITA
79850;1,333333333;59,53;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;ITAPIRANGA;RAINHA DA PAZ;RUA ARCO IRIS;-27,17522;-53,71884;2 - ROTA2;4;5;12;MANTER;12;1 VISITA
79866;2;132,0066667;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;CENTRO;RUA DUQUE DE CAXIAS;-26,72804;-53,51759;1 - ROTA1;3;7;12;MANTER;12;1 VISITA
79878;0,333333333;75,045;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;SAO JORGE;RUA 1 DE MAIO;-26,74494;-53,51541;2 - ROTA2;5;25;12;MANTER;12;1 VISITA
79879;1,333333333;100,1425;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;BANDEIRANTE;INTERIOR;RUA LINHA NOVO ENCANTADO;-26,74822;-53,61547;2 - ROTA2;6;21;12;MANTER;12;1 VISITA
79994;0,5;499,69;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;ITAPIRANGA;CENTRO;AVENIDA URUGUAI;-27,17587;-53,71425;1 - ROTA1;5;12;12;MANTER;12;2 VISITAS
80003;1,166666667;415,9728571;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;SAO JORGE;RUA ARNO ERICH SCHWAMBACH;-26,74428;-53,50848;2 - ROTA2;4;7;12;MANTER;12;2 VISITAS
80012;1,333333333;227,90625;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;IPORA DO OESTE;CENTRO;RUA 7 DE SETEMBRO;-26,98818;-53,53539;1 - ROTA1;3;13;12;MANTER;12;1 VISITA
80129;0,833333333;81,762;EXT.OESTE;12 - ROTA 12 - PAULO MACHRY;SÃO MIGUEL DO OESTE;SAO GOTARDO;RUA VENANCIO AIRES;-26,7381;-53,50295;2 - ROTA2;3;14;12;MANTER;12;1 VISITA
10676;1,833333333;340,2218182;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;TUNÁPOLIS;CENTRO;RUA SAO MIGUEL,72;-26,97159;-53,63516;2 - ROTA2;4;18;13;MANTER;13;1 VISITA
10677;1,166666667;106,7785714;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;TUNÁPOLIS;CENTRO;RUA PADRE BALDUINO RAMOS,72;-26,97148;-53,63626;2 - ROTA2;4;19;13;MANTER;13;1 VISITA
10678;0,5;1695,996667;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;TUNÁPOLIS;CENTRO;PADRE BALDUINO RAMBO,83;-26,59616;-53,51949;2 - ROTA2;4;20;13;MANTER;13;2 VISITAS
10682;1;416,4266667;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SANTA HELENA;CENTRO;AV BRASILIA,S/N;-26,94016;-53,62261;2 - ROTA2;4;15;13;MANTER;13;2 VISITAS
10683;1,5;475,7244444;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SANTA HELENA;CENTRO;AV BRASILIA,;-26,93945;-53,62049;2 - ROTA2;4;14;13;MANTER;13;2 VISITAS
10684;1,166666667;165,4671429;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SANTA HELENA;CENTRO;AV BRASILIA,407;-26,93913;-53,61968;2 - ROTA2;4;13;13;MANTER;13;1 VISITA
10685;0,666666667;121,14;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SANTA HELENA;CENTRO;AV BRASILIA,S/N;-26,93912;-53,61938;2 - ROTA2;4;12;13;MANTER;13;1 VISITA
10686;1,166666667;156,15;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SANTA HELENA;CENTRO;RUA CRISTOVAO COLOMBO,S/N;-26,93972;-53,61884;2 - ROTA2;4;11;13;MANTER;13;1 VISITA
10692;1,666666667;137,317;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;BELMONTE;CENTRO;RUA ENG FRANCISCO PASSOS;-26,84502;-53,58063;2 - ROTA2;4;5;13;MANTER;13;1 VISITA
10693;1;335,39;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;BELMONTE;CENTRO;RUA MAURICIO CARDOSO;-26,84367;-53,57832;2 - ROTA2;4;8;13;MANTER;13;1 VISITA
10694;0,833333333;358,042;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;BELMONTE;CENTRO;RUA SANTOS DUMONT,769;-26,84281;-53,5766;2 - ROTA2;4;1;13;MANTER;13;1 VISITA
10802;0,833333333;135,068;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SANTA HELENA;CENTRO;AV BRASILIA,S/N;-26,94086;-53,62231;2 - ROTA2;4;16;13;MANTER;13;1 VISITA
10883;1,666666667;75,692;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;DESCANSO;CENTRO;MARTIN PIASESKI,675;-26,82516;-53,50312;2 - ROTA2;3;7;13;MANTER;13;1 VISITA
10894;1,833333333;574,5554545;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;DESCANSO;JAROSESKI;AV STA HELENA,S/N;-26,82069;-53,50698;2 - ROTA2;3;2;13;MANTER;13;2 VISITAS
10921;2,666666667;1369,606875;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SÃO MIGUEL D OESTE;BELA VISTA FLORES;ROD BR 163 KM 77,9395;-26,66224;-53,52022;1 - ROTA1;6;11;13;MANTER;13;2 VISITAS
10928;0,833333333;44,752;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;DESCANSO;CENTRO;AV. MARTIN PIASESKI,516;-26,82423;-53,50175;2 - ROTA2;3;19;13;MANTER;13;1 VISITA
10932;1,5;113,6822222;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;DESCANSO;CENTRO;MARTIN PIASESKI,S/N;-26,82632;-53,5033;2 - ROTA2;3;15;13;MANTER;13;1 VISITA
10935;1,166666667;885,5928571;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;DESCANSO;CENTRO;RUA: REPUBLICA;-26,82184;-53,50915;2 - ROTA2;3;1;13;MANTER;13;2 VISITAS
10964;1,666666667;135;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SÃO MIGUEL D OESTE;INTERIOR;LINHA BELA VISTA DAS FLORES,S/N-SL 2;-26,66207;-53,52025;1 - ROTA1;6;12;13;MANTER;13;1 VISITA
10968;1,166666667;1056,145714;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;DESCANSO;CENTRO;AV SANTA HELENA,369;-26,82255;-53,50484;2 - ROTA2;3;4;13;MANTER;13;2 VISITAS
10996;1,666666667;453,466;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;TUNÁPOLIS;CENTRO;RUA JOAO CASTILHO,282;-26,97018;-53,63955;2 - ROTA2;4;22;13;MANTER;13;2 VISITAS
11004;0,666666667;60,13;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;GUARACIABA;CENTRO;DO COMERCIO,259;-26,60263;-53,51772;1 - ROTA1;2;15;13;MANTER;13;1 VISITA
11005;1,666666667;333,508;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;GUARACIABA;CENTRO;DO COMERCIO,689;-26,60191;-53,5181;1 - ROTA1;2;16;13;MANTER;13;1 VISITA
11006;1,333333333;433,61;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;GUARACIABA;CENTRO;RUA DUQUE DE CAXIAS;-26,60261;-53,51949;1 - ROTA1;2;17;13;MANTER;13;2 VISITAS
11010;0,833333333;194,734;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;GUARACIABA;CENTRO;DO COMERCIO,735;-26,59916;-53,5196;1 - ROTA1;6;16;13;MANTER;13;1 VISITA
11017;1,333333333;380,6875;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;GUARACIABA;CENTRO;7 DE SETEMBRO,448;-26,60045;-53,52175;1 - ROTA1;2;8;13;MANTER;13;1 VISITA
11036;1,833333333;123,9027273;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;DIONÍSIO CERQUEIRA;CENTRO;RUA: DOM PEDRO II,810;-26,26149;-53,6341;1 - ROTA1;5;6;13;MANTER;13;1 VISITA
11047;0,833333333;19,766;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SÃO JOSÉ DO CEDRO;CENTRO;AVENIDA: RIO GRANDE DO SUL,774;-26,46209;-53,50574;1 - ROTA1;3;9;13;MANTER;13;1 VISITA
11049;1,166666667;208,86;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SÃO JOSÉ DO CEDRO;CENTRO;AVENIDA: RIO GRANDE DO SUL,S/N;-26,45462;-53,50112;1 - ROTA1;3;8;13;MANTER;13;1 VISITA
11060;1;99,875;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SÃO JOSÉ DO CEDRO;SAO LUIZ;JOSE JOAO GRANDO,1098;-26,46174;-53,4998;1 - ROTA1;4;13;13;MANTER;13;1 VISITA
11070;0,833333333;53,414;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;PRINCESA;CENTRO;RIO GRANDE DO SUL,1000;-26,4431;-53,60017;2 - ROTA2;2;4;13;MANTER;13;1 VISITA
11071;0,833333333;589,122;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;PRINCESA;CENTRO;CARDEAL JAYME,484;-26,44272;-53,59985;2 - ROTA2;2;3;13;MANTER;13;2 VISITAS
11075;1,166666667;65,67;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;PRINCESA;CENTRO;RIO GRANDE DO SUL,S/N;-26,44653;-53,59655;2 - ROTA2;2;2;13;MANTER;13;1 VISITA
11076;0,833333333;293,272;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;GUARUJA DO SUL;CENTRO;OTAVIO DIEHL;-26,38518;-53,52249;2 - ROTA2;2;26;13;MANTER;13;1 VISITA
11088;1;212,6233333;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SÃO JOSÉ DO CEDRO;INTERIOR;LINHA SAO DOMINGOS BR 163,S/N;-26,4327;-53,51959;1 - ROTA1;4;9;13;MANTER;13;1 VISITA
11089;1,333333333;233,72375;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SÃO JOSÉ DO CEDRO;CENTRO;ALCIDES DA CUNHA,10;-26,45547;-53,49942;1 - ROTA1;3;20;13;MANTER;13;1 VISITA
11099;1,833333333;794,4736364;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;PARAÍSO;CENTRO;ALCIDES ZANIM,480;-26,61611;-53,67506;1 - ROTA1;6;1;13;MANTER;13;2 VISITAS
11100;1;405,1366667;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;PARAÍSO;CENTRO;RUA FIORAVANTE FURLAN 408,S/N;-26,61664;-53,67797;1 - ROTA1;6;7;13;MANTER;13;2 VISITAS
11105;1,5;346,1766667;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;PARAÍSO;CENTRO;ATILIO GRANZOTTO,603;-26,61653;-53,67343;1 - ROTA1;6;6;13;MANTER;13;1 VISITA
11117;0,833333333;179,97;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;DIONÍSIO CERQUEIRA;PEPERILGUACU;RUA DIVISOR,284;-26,25977;-53,62521;1 - ROTA1;5;18;13;MANTER;13;1 VISITA
11120;1,166666667;138,8671429;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;GUARACIABA;CENTRO;RUA DO COMERCIO,258;-26,6026;-53,51782;1 - ROTA1;2;13;13;MANTER;13;1 VISITA
11122;1,333333333;173,48125;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;GUARACIABA;INTERIOR;ROD 163 KM 83,S/N;-26,61188;-53,51777;1 - ROTA1;6;15;13;MANTER;13;1 VISITA
11125;1,5;376,5777778;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;GUARACIABA;CENTRO;RUA PRESIDENTE CASTELO BRANCO,96;-26,60142;-53,52236;1 - ROTA1;6;23;13;MANTER;13;1 VISITA
11126;1,166666667;278,3642857;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;GUARACIABA;CENTRO;RUA PRESIDENTE CASTELO BRANCO,79;-26,60118;-53,52203;1 - ROTA1;2;10;13;MANTER;13;1 VISITA
11131;1,666666667;64,821;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SÃO JOSÉ DO CEDRO;CENTRO;RUA SANTOS DUMONT,686;-26,45397;-53,48939;1 - ROTA1;3;6;13;MANTER;13;1 VISITA
11135;2;802,0108333;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SÃO JOSÉ DO CEDRO;SAO CRISTOVAO;RUA CASTRO ALVES,59;-26,45211;-53,50542;1 - ROTA1;3;13;13;MANTER;13;2 VISITAS
11141;1,666666667;384,798;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;SÃO JOSÉ DO CEDRO;CENTRO;AV SALGADO FILHO,S/N;-26,45391;-53,49512;1 - ROTA1;4;7;13;MANTER;13;1 VISITA
11182;1;2771,49;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;ANCHIETA;CENTRO;AV ANCHIETA,480;-26,5364;-53,33078;2 - ROTA2;6;13;13;MANTER;13;2 VISITAS
11183;0,5;2101,486667;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;ANCHIETA;CENTRO;MATO GROSSO;-26,53581;-53,33336;2 - ROTA2;6;1;13;MANTER;13;2 VISITAS
11195;1,166666667;161,8385714;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;ANCHIETA;CENTRO;AV ANCHIETA,506;-26,53686;-53,33139;2 - ROTA2;6;2;13;MANTER;13;1 VISITA
11197;1;273,8283333;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;ANCHIETA;CENTRO;AV ANCHIETA,799;-26,53897;-53,33254;2 - ROTA2;6;5;13;MANTER;13;1 VISITA
11202;1;119,05;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;PALMA SOLA;CENTRO;AV CRESTANI;-26,34926;-53,27799;2 - ROTA2;5;18;13;MANTER;13;1 VISITA
11217;1,166666667;137,8442857;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;GUARACIABA;CENTRO;RUA DO COMERCIO,730;-26,59919;-53,51976;1 - ROTA1;6;17;13;MANTER;13;1 VISITA
11219;0,5;1398,98;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;BARRA BONITA;CENTRO;RUA ITAMARATY;-26,65361;-53,44205;1 - ROTA1;6;14;13;MANTER;13;2 VISITAS
11226;1;204,3666667;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;PALMA SOLA;CENTRO;AV JOSE FOLADOR,800;-26,34767;-53,27728;2 - ROTA2;5;19;13;MANTER;13;1 VISITA
11228;1,333333333;248,5175;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;PALMA SOLA;CENTRO;AV CRESTANI,S/N;-26,34768;-53,2782;2 - ROTA2;5;6;13;MANTER;13;1 VISITA
11232;1,833333333;334,4745455;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;PALMA SOLA;CENTRO;AV CATHARINA SEGER,1200;-26,35109;-53,27503;2 - ROTA2;5;14;13;MANTER;13;1 VISITA
11233;1,833333333;867,2390909;EXT.OESTE;13 - ROTA 13 - MARCELO BEDIN;PALMA SOLA;CENTRO;AV CATHARINA SEGER,1579;-26,35342;-53,27741;2 - ROTA2;2;18;13;MANTER;13;2 VISITAS
